RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
680111.8	18:02:00:736	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	57	2.9	633.4	297.1	730.8	188.6	-	0.0	0.1	1.0	00:00:17:746	-	-	-	-	-	-	-	-
680145.4	18:02:00:769	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	57	2.9	633.0	297.8	730.1	188.9	-	0.0	0.1	1.0	00:00:17:746	-	-	-	-	-	-	-	-
680178.3	18:02:00:802	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	57	2.9	632.7	297.0	730.4	189.1	-	0.0	0.1	1.0	00:00:17:788	-	-	-	-	-	-	-	-
680212.6	18:02:00:837	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	57	2.9	631.1	298.3	728.5	190.2	-	0.0	0.1	1.0	00:00:17:829	-	-	-	-	-	-	-	-
680244.9	18:02:00:869	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	57	3.0	630.0	297.9	728.0	191.4	-	0.1	0.1	1.0	00:00:17:829	-	-	-	-	-	-	-	-
680278.0	18:02:00:902	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	58	3.0	633.2	298.0	731.5	191.5	-	0.0	0.1	1.0	00:00:17:871	-	-	-	-	-	-	-	-
680312.4	18:02:00:936	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	58	3.0	650.2	299.3	749.6	195.6	-	0.0	0.1	1.0	00:00:17:913	-	-	-	-	-	-	-	-
680345.0	18:02:00:969	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	58	2.9	649.2	299.7	746.6	193.5	-	0.0	0.1	1.0	00:00:17:954	-	-	-	-	-	-	-	-
680378.2	18:02:01:002	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	58	3.0	648.7	299.4	747.4	193.8	-	0.0	0.1	1.0	00:00:17:996	-	-	-	-	-	-	-	-
680411.2	18:02:01:035	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	58	3.0	646.7	300.0	745.7	194.9	-	0.0	0.1	1.0	00:00:18:038	-	-	-	-	-	-	-	-
680444.5	18:02:01:068	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	58	3.0	645.8	300.5	743.8	194.0	-	0.0	0.1	1.0	00:00:18:079	-	-	-	-	-	-	-	-
680477.8	18:02:01:102	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	58	3.0	644.1	301.1	742.8	195.3	-	0.0	0.1	1.0	00:00:18:121	-	-	-	-	-	-	-	-
680511.1	18:02:01:135	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	59	2.9	645.2	299.6	743.6	190.1	-	0.0	0.1	1.0	00:00:18:121	-	-	-	-	-	-	-	-
680544.3	18:02:01:168	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	59	3.0	666.9	299.3	765.4	194.6	-	0.0	0.1	1.0	00:00:18:163	-	-	-	-	-	-	-	-
680577.6	18:02:01:201	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	59	2.9	668.0	299.7	766.3	195.4	-	0.0	0.1	1.0	00:00:18:204	-	-	-	-	-	-	-	-
680610.8	18:02:01:235	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	59	2.9	667.8	298.4	765.4	191.6	-	0.0	0.1	1.0	00:00:18:246	-	-	-	-	-	-	-	-
680644.1	18:02:01:268	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	59	3.0	669.6	298.0	769.0	192.6	-	0.0	0.1	1.0	00:00:18:246	-	-	-	-	-	-	-	-
680677.4	18:02:01:301	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	59	3.0	670.7	299.2	769.4	192.7	-	0.0	0.1	1.0	00:00:18:288	-	-	-	-	-	-	-	-
680711.0	18:02:01:335	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	60	3.0	671.8	296.4	770.7	192.1	-	0.0	0.1	1.0	00:00:18:329	-	-	-	-	-	-	-	-
680744.0	18:02:01:368	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	60	3.0	671.7	296.6	770.3	192.6	-	0.0	0.1	1.0	00:00:18:371	-	-	-	-	-	-	-	-
680777.4	18:02:01:401	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	60	3.0	686.7	296.0	784.7	190.9	-	0.0	0.1	1.0	00:00:18:413	-	-	-	-	-	-	-	-
680811.1	18:02:01:435	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	60	3.0	692.3	297.0	790.0	193.0	-	0.0	0.1	1.0	00:00:18:413	-	-	-	-	-	-	-	-
680844.2	18:02:01:468	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	60	3.0	694.3	297.3	792.4	192.6	-	0.0	0.1	1.0	00:00:18:454	-	-	-	-	-	-	-	-
680877.3	18:02:01:501	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	60	3.0	697.0	296.1	794.9	192.4	-	0.0	0.1	1.0	00:00:18:496	-	-	-	-	-	-	-	-
680910.3	18:02:01:534	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	60	3.0	699.2	294.8	797.0	192.2	-	0.0	0.1	1.0	00:00:18:538	-	-	-	-	-	-	-	-
680944.1	18:02:01:568	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	60	3.0	701.6	296.1	799.6	192.3	-	0.0	0.1	1.0	00:00:18:579	-	-	-	-	-	-	-	-
680977.1	18:02:01:601	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	61	3.0	704.0	294.9	802.5	192.1	-	0.0	0.1	1.0	00:00:18:579	-	-	-	-	-	-	-	-
681010.5	18:02:01:634	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	61	3.0	719.7	296.3	816.5	194.6	-	0.0	0.1	1.0	00:00:18:621	-	-	-	-	-	-	-	-
681043.7	18:02:01:668	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	61	3.0	720.4	294.4	819.0	192.7	-	0.0	0.1	1.0	00:00:18:663	-	-	-	-	-	-	-	-
681076.8	18:02:01:701	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	61	3.0	720.2	294.4	818.4	192.7	-	0.0	0.1	1.0	00:00:18:663	-	-	-	-	-	-	-	-
681109.9	18:02:01:734	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	61	3.0	719.9	293.7	819.0	191.4	-	0.0	0.1	1.0	00:00:18:704	-	-	-	-	-	-	-	-
681143.4	18:02:01:767	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	62	3.0	721.7	293.7	820.3	190.6	-	0.0	0.1	1.0	00:00:18:746	-	-	-	-	-	-	-	-
681177.0	18:02:01:801	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	62	3.0	722.6	294.3	821.0	190.5	-	0.0	0.1	1.0	00:00:18:788	-	-	-	-	-	-	-	-
681210.3	18:02:01:834	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	62	3.0	741.1	293.9	838.3	191.3	-	0.0	0.1	1.0	00:00:18:829	-	-	-	-	-	-	-	-
681243.2	18:02:01:867	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	62	3.0	741.0	293.5	839.4	190.7	-	0.0	0.1	1.0	00:00:18:871	-	-	-	-	-	-	-	-
681276.4	18:02:01:900	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	62	3.0	739.7	292.5	838.1	190.5	-	0.0	0.1	1.0	00:00:18:913	-	-	-	-	-	-	-	-
681310.2	18:02:01:934	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	62	3.0	739.5	292.5	837.2	190.1	-	0.0	0.1	1.0	00:00:18:954	-	-	-	-	-	-	-	-
681343.4	18:02:01:967	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	63	2.8	682.1	295.1	781.6	188.3	-	0.0	0.1	1.0	00:00:18:954	-	-	-	-	-	-	-	-
681376.3	18:02:02:000	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	63	2.8	556.8	313.7	641.7	198.6	-	0.1	0.0	1.0	00:00:18:996	-	-	-	-	-	-	-	-
681409.4	18:02:02:033	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	63	3.0	563.3	309.8	653.6	194.7	-	0.1	0.1	1.0	00:00:19:038	-	-	-	-	-	-	-	-
681442.8	18:02:02:067	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	63	3.0	565.6	306.3	658.1	194.4	-	0.1	0.1	1.0	00:00:19:038	-	-	-	-	-	-	-	-
681476.3	18:02:02:100	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	63	3.0	566.5	304.0	659.4	193.1	-	0.1	0.1	1.0	00:00:19:079	-	-	-	-	-	-	-	-
681509.5	18:02:02:133	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	63	2.9	566.3	301.1	660.3	189.1	-	0.1	0.1	1.0	00:00:19:121	-	-	-	-	-	-	-	-
681542.6	18:02:02:166	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	63	3.0	566.6	300.8	660.5	189.9	-	0.1	0.1	1.0	00:00:19:163	-	-	-	-	-	-	-	-
681576.0	18:02:02:200	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	63	3.0	567.2	298.7	661.1	187.7	-	0.1	0.1	1.0	00:00:19:204	-	-	-	-	-	-	-	-
681609.2	18:02:02:233	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	64	3.0	566.7	297.7	661.1	185.9	-	0.1	0.1	1.0	00:00:19:246	-	-	-	-	-	-	-	-
681643.1	18:02:02:267	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	64	3.0	591.8	298.6	686.0	190.5	-	0.1	0.1	1.0	00:00:19:246	-	-	-	-	-	-	-	-
681675.9	18:02:02:300	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	64	3.0	591.1	299.1	685.6	190.5	-	0.1	0.1	1.0	00:00:19:288	-	-	-	-	-	-	-	-
681709.2	18:02:02:333	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	64	3.0	591.2	298.5	685.7	190.5	-	0.1	0.1	1.0	00:00:19:329	-	-	-	-	-	-	-	-
681742.2	18:02:02:366	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	64	3.0	591.0	298.6	685.9	190.4	-	0.1	0.1	1.0	00:00:19:371	-	-	-	-	-	-	-	-
681776.0	18:02:02:400	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	64	3.0	592.7	296.0	688.1	188.8	-	0.1	0.1	1.0	00:00:19:413	-	-	-	-	-	-	-	-
681809.1	18:02:02:433	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	64	3.0	594.1	296.9	689.7	188.9	-	0.1	0.1	1.0	00:00:19:413	-	-	-	-	-	-	-	-
681842.0	18:02:02:466	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	64	3.1	595.2	296.1	690.5	188.0	-	0.1	0.1	1.0	00:00:19:454	-	-	-	-	-	-	-	-
681875.3	18:02:02:499	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	65	3.0	594.4	297.1	689.0	188.3	-	0.1	0.1	1.0	00:00:19:496	-	-	-	-	-	-	-	-
681908.7	18:02:02:533	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	65	3.0	614.1	297.4	708.4	190.2	-	0.1	0.1	1.0	00:00:19:496	-	-	-	-	-	-	-	-
681941.9	18:02:02:566	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	65	3.0	613.7	295.4	708.8	187.6	-	0.1	0.1	1.0	00:00:19:538	-	-	-	-	-	-	-	-
681975.2	18:02:02:599	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	65	3.1	613.3	294.4	707.8	186.2	-	0.1	0.1	1.0	00:00:19:579	-	-	-	-	-	-	-	-
682008.8	18:02:02:633	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	65	3.1	612.3	293.8	707.4	187.1	-	0.1	0.1	1.0	00:00:19:621	-	-	-	-	-	-	-	-
682041.6	18:02:02:666	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	66	3.0	612.0	292.5	707.6	184.0	-	0.1	0.1	1.0	00:00:19:663	-	-	-	-	-	-	-	-
682075.5	18:02:02:699	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	66	3.1	612.9	291.9	708.3	183.9	-	0.1	0.1	1.0	00:00:19:704	-	-	-	-	-	-	-	-
682108.7	18:02:02:733	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	66	3.0	640.5	294.8	734.9	189.8	-	0.0	0.1	1.0	00:00:19:746	-	-	-	-	-	-	-	-
682141.9	18:02:02:766	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	66	3.1	639.6	292.3	734.5	187.3	-	0.0	0.1	1.0	00:00:19:746	-	-	-	-	-	-	-	-
682174.8	18:02:02:799	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	66	3.1	640.0	292.1	736.1	185.9	-	0.0	0.1	1.0	00:00:19:788	-	-	-	-	-	-	-	-
682208.0	18:02:02:832	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	66	3.1	639.7	291.0	735.7	184.8	-	0.0	0.1	1.0	00:00:19:829	-	-	-	-	-	-	-	-
682241.4	18:02:02:865	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	66	3.1	640.6	290.8	737.5	184.8	-	0.0	0.1	1.0	00:00:19:871	-	-	-	-	-	-	-	-
682274.8	18:02:02:899	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	66	3.0	640.6	291.4	737.7	186.4	-	0.0	0.1	1.0	00:00:19:871	-	-	-	-	-	-	-	-
682308.6	18:02:02:932	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	67	3.1	640.1	289.6	736.9	182.4	-	0.0	0.1	1.0	00:00:19:913	-	-	-	-	-	-	-	-
682341.2	18:02:02:965	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	67	3.0	665.3	292.3	760.5	187.4	-	0.0	0.1	1.0	00:00:19:954	-	-	-	-	-	-	-	-
682374.3	18:02:02:998	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	67	3.1	665.8	291.1	762.5	185.9	-	0.0	0.1	1.0	00:00:19:996	-	-	-	-	-	-	-	-
682408.2	18:02:03:032	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	67	3.1	665.1	289.5	761.5	184.6	-	0.0	0.1	1.0	00:00:20:038	-	-	-	-	-	-	-	-
682441.5	18:02:03:065	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	67	3.1	664.6	288.0	760.6	180.7	-	0.0	0.1	1.0	00:00:20:079	-	-	-	-	-	-	-	-
682474.8	18:02:03:099	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	67	3.1	663.2	286.6	760.0	179.7	-	0.0	0.1	1.0	00:00:20:079	-	-	-	-	-	-	-	-
682507.7	18:02:03:132	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	67	3.1	662.8	286.7	759.2	179.8	-	0.0	0.1	1.0	00:00:20:121	-	-	-	-	-	-	-	-
682540.7	18:02:03:165	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	68	3.1	663.1	286.0	759.9	180.1	-	0.0	0.1	1.0	00:00:20:163	-	-	-	-	-	-	-	-
682574.5	18:02:03:198	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	68	3.1	671.5	286.3	767.3	178.6	-	0.0	0.1	1.0	00:00:20:204	-	-	-	-	-	-	-	-
682607.6	18:02:03:232	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	68	3.1	671.3	284.3	768.1	177.5	-	0.0	0.1	1.0	00:00:20:204	-	-	-	-	-	-	-	-
682640.9	18:02:03:265	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	68	3.0	591.2	294.0	684.5	185.7	-	0.1	0.1	1.0	00:00:20:246	-	-	-	-	-	-	-	-
682674.0	18:02:03:298	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	68	3.1	567.7	301.7	659.2	189.6	-	0.1	0.1	1.0	00:00:20:288	-	-	-	-	-	-	-	-
682707.2	18:02:03:331	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	68	3.1	566.2	302.0	658.9	191.2	-	0.1	0.1	1.0	00:00:20:329	-	-	-	-	-	-	-	-
682740.5	18:02:03:364	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	68	3.0	566.2	300.1	660.3	190.8	-	0.1	0.1	1.0	00:00:20:329	-	-	-	-	-	-	-	-
682773.7	18:02:03:398	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	68	3.1	565.6	300.9	658.7	190.4	-	0.1	0.1	1.0	00:00:20:371	-	-	-	-	-	-	-	-
682807.2	18:02:03:431	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	68	3.0	565.7	298.8	659.0	189.1	-	0.1	0.1	1.0	00:00:20:413	-	-	-	-	-	-	-	-
682841.0	18:02:03:465	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	68	3.1	565.8	297.2	659.7	186.1	-	0.1	0.1	1.0	00:00:20:454	-	-	-	-	-	-	-	-
682873.6	18:02:03:498	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	68	3.1	564.7	297.0	659.0	186.2	-	0.1	0.1	1.0	00:00:20:496	-	-	-	-	-	-	-	-
682907.3	18:02:03:531	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	68	3.0	563.7	296.0	658.3	186.0	-	0.1	0.1	1.0	00:00:20:538	-	-	-	-	-	-	-	-
682940.6	18:02:03:565	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	69	3.1	562.1	294.4	657.6	182.8	-	0.1	0.1	1.0	00:00:20:538	-	-	-	-	-	-	-	-
682973.7	18:02:03:598	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	69	3.0	561.7	292.8	655.1	182.8	-	0.1	0.1	1.0	00:00:20:579	-	-	-	-	-	-	-	-
683007.1	18:02:03:631	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	69	3.0	584.2	293.0	678.0	184.8	-	0.1	0.1	1.0	00:00:20:621	-	-	-	-	-	-	-	-
683040.0	18:02:03:664	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	69	3.0	586.8	292.1	680.8	182.4	-	0.1	0.1	1.0	00:00:20:663	-	-	-	-	-	-	-	-
683073.2	18:02:03:697	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	69	3.0	587.5	291.4	681.7	182.6	-	0.1	0.1	1.0	00:00:20:704	-	-	-	-	-	-	-	-
683106.6	18:02:03:730	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	69	3.0	590.7	290.0	684.8	182.5	-	0.1	0.1	1.0	00:00:20:704	-	-	-	-	-	-	-	-
683139.9	18:02:03:764	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	70	3.0	591.9	290.2	687.4	183.2	-	0.1	0.1	1.0	00:00:20:746	-	-	-	-	-	-	-	-
683173.1	18:02:03:797	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	70	3.0	604.7	290.3	700.6	181.6	-	0.1	0.1	1.0	00:00:20:788	-	-	-	-	-	-	-	-
683206.7	18:02:03:831	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	70	3.0	615.9	291.1	711.2	184.0	-	0.1	0.1	1.0	00:00:20:829	-	-	-	-	-	-	-	-
683240.0	18:02:03:864	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	70	3.0	616.4	290.2	712.1	180.7	-	0.1	0.1	1.0	00:00:20:871	-	-	-	-	-	-	-	-
683273.2	18:02:03:897	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	70	3.0	617.2	287.9	713.8	179.2	-	0.1	0.1	1.0	00:00:20:913	-	-	-	-	-	-	-	-
683306.1	18:02:03:930	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	70	3.0	617.5	287.5	713.6	180.3	-	0.1	0.1	1.0	00:00:20:913	-	-	-	-	-	-	-	-
683339.8	18:02:03:964	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Visual Intake	70	3.0	617.7	286.9	713.7	179.0	-	0.1	0.1	1.0	00:00:20:954	-	-	-	-	-	-	-	-
683373.2	18:02:03:997	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	71	2.9	632.8	284.9	730.2	175.4	-	0.0	0.1	1.0	00:00:20:995	-	-	-	-	-	-	-	-
683406.0	18:02:04:030	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	71	3.0	651.9	289.0	747.6	183.4	-	0.0	0.1	1.0	00:00:21:037	-	-	-	-	-	-	-	-
683439.6	18:02:04:064	Trial001	Participant 1-2-recording.avi	10185.0	67361.0	Participant 1 (1)	CornflowerBlue	100.0	Eye	Saccade	71	3.0	653.2	288.5	750.1	182.1	-	0.0	0.1	1.0	00:00:21:037	-	-	-	-	-	-	-	-
