RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
946448.6	18:02:56:871	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	283	2.7	679.3	154.1	767.7	78.0	-	0.0	0.1	1.0	00:01:13:827	-	-	-	-	-	-	-	-
946482.0	18:02:56:905	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	283	2.6	680.9	156.9	769.6	81.5	-	0.0	0.1	1.0	00:01:13:869	-	-	-	-	-	-	-	-
946515.6	18:02:56:938	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	283	2.7	680.6	154.5	769.5	79.7	-	0.0	0.1	1.0	00:01:13:911	-	-	-	-	-	-	-	-
946548.8	18:02:56:972	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	283	2.7	679.3	155.0	770.5	79.0	-	0.0	0.1	1.0	00:01:13:911	-	-	-	-	-	-	-	-
946582.4	18:02:57:005	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	283	2.7	680.4	155.4	771.2	78.5	-	0.0	0.1	1.0	00:01:13:952	-	-	-	-	-	-	-	-
946615.2	18:02:57:038	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	290	2.8	687.9	155.5	777.5	80.7	-	0.0	0.1	1.0	00:01:13:994	-	-	-	-	-	-	-	-
946648.3	18:02:57:071	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	290	2.8	707.6	154.5	793.1	81.1	-	0.0	0.1	1.0	00:01:14:036	-	-	-	-	-	-	-	-
946681.7	18:02:57:104	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	290	2.8	708.5	155.2	794.8	80.5	-	0.0	0.1	1.0	00:01:14:077	-	-	-	-	-	-	-	-
946715.1	18:02:57:138	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	284	2.8	709.8	151.9	795.2	77.5	-	0.0	0.1	1.0	00:01:14:077	-	-	-	-	-	-	-	-
946748.5	18:02:57:171	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	284	2.8	709.0	152.4	796.2	77.7	-	0.0	0.1	1.0	00:01:14:119	-	-	-	-	-	-	-	-
946781.4	18:02:57:204	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	284	2.8	710.0	152.2	797.1	78.1	-	0.0	0.1	1.0	00:01:14:161	-	-	-	-	-	-	-	-
946814.7	18:02:57:237	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	291	2.8	710.4	153.2	797.4	79.3	-	0.0	0.1	1.0	00:01:14:202	-	-	-	-	-	-	-	-
946848.3	18:02:57:271	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	291	2.8	731.2	151.7	816.3	76.6	-	0.0	0.1	1.0	00:01:14:244	-	-	-	-	-	-	-	-
946881.6	18:02:57:304	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	285	2.7	731.3	151.0	818.5	75.7	-	0.0	0.1	1.0	00:01:14:244	-	-	-	-	-	-	-	-
946914.9	18:02:57:338	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	285	2.7	729.5	149.8	817.5	74.9	-	0.0	0.1	1.0	00:01:14:286	-	-	-	-	-	-	-	-
946947.9	18:02:57:371	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	285	2.7	732.1	149.6	816.2	75.5	-	0.0	0.1	1.0	00:01:14:327	-	-	-	-	-	-	-	-
946981.2	18:02:57:404	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	285	2.8	731.0	149.2	817.0	73.9	-	0.0	0.1	1.0	00:01:14:369	-	-	-	-	-	-	-	-
947014.5	18:02:57:437	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	285	2.7	731.6	147.2	818.4	72.7	-	0.0	0.1	1.0	00:01:14:369	-	-	-	-	-	-	-	-
947047.6	18:02:57:470	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	292	2.8	729.5	146.3	818.3	69.3	-	0.0	0.1	1.0	00:01:14:411	-	-	-	-	-	-	-	-
947080.9	18:02:57:504	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	292	2.8	746.2	147.6	832.1	71.2	-	0.0	0.1	1.0	00:01:14:452	-	-	-	-	-	-	-	-
947114.3	18:02:57:537	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	286	2.8	759.0	146.2	843.8	71.0	-	0.0	0.1	1.0	00:01:14:494	-	-	-	-	-	-	-	-
947147.7	18:02:57:570	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	286	2.8	761.9	147.5	845.6	72.7	-	0.0	0.1	1.0	00:01:14:494	-	-	-	-	-	-	-	-
947181.2	18:02:57:604	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	286	2.7	761.8	145.3	845.6	70.1	-	0.0	0.1	1.0	00:01:14:536	-	-	-	-	-	-	-	-
947214.6	18:02:57:637	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	286	2.7	761.6	147.4	847.7	72.0	-	0.0	0.1	1.0	00:01:14:577	-	-	-	-	-	-	-	-
947247.5	18:02:57:670	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	286	2.7	764.6	141.1	847.6	67.7	-	0.0	0.1	1.0	00:01:14:619	-	-	-	-	-	-	-	-
947280.5	18:02:57:703	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	286	2.7	763.1	142.9	847.2	68.0	-	0.0	0.1	1.0	00:01:14:661	-	-	-	-	-	-	-	-
947313.9	18:02:57:737	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	286	2.7	765.7	142.7	850.9	68.6	-	0.0	0.1	1.0	00:01:14:702	-	-	-	-	-	-	-	-
947347.4	18:02:57:770	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	293	2.7	769.5	140.7	852.8	67.4	-	0.0	0.1	1.0	00:01:14:744	-	-	-	-	-	-	-	-
947380.6	18:02:57:803	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	293	2.8	799.3	146.2	879.3	72.6	-	-0.1	0.1	1.0	00:01:14:744	-	-	-	-	-	-	-	-
947414.0	18:02:57:837	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	803.0	145.4	880.0	71.9	-	-0.1	0.1	1.0	00:01:14:786	-	-	-	-	-	-	-	-
947446.9	18:02:57:870	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	805.9	143.3	884.2	69.0	-	-0.1	0.1	1.0	00:01:14:827	-	-	-	-	-	-	-	-
947480.3	18:02:57:903	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	805.2	142.8	885.9	70.8	-	-0.1	0.1	1.0	00:01:14:869	-	-	-	-	-	-	-	-
947513.7	18:02:57:936	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	808.6	142.7	887.6	67.8	-	-0.1	0.1	1.0	00:01:14:869	-	-	-	-	-	-	-	-
947546.8	18:02:57:969	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	808.2	141.5	887.9	67.6	-	-0.1	0.1	1.0	00:01:14:911	-	-	-	-	-	-	-	-
947580.0	18:02:58:003	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	808.1	141.2	886.9	69.0	-	-0.1	0.1	1.0	00:01:14:952	-	-	-	-	-	-	-	-
947613.3	18:02:58:036	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	803.2	141.0	880.4	68.2	-	-0.1	0.1	1.0	00:01:14:994	-	-	-	-	-	-	-	-
947646.9	18:02:58:070	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	803.1	138.7	882.9	64.6	-	-0.1	0.2	1.0	00:01:15:036	-	-	-	-	-	-	-	-
947680.0	18:02:58:103	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	287	2.8	802.5	138.3	881.1	66.9	-	-0.1	0.1	1.0	00:01:15:077	-	-	-	-	-	-	-	-
947713.6	18:02:58:136	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	294	2.8	803.5	138.6	883.0	64.6	-	-0.1	0.2	1.0	00:01:15:077	-	-	-	-	-	-	-	-
947746.7	18:02:58:169	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	294	2.8	823.0	143.5	899.7	71.6	-	-0.1	0.1	1.0	00:01:15:119	-	-	-	-	-	-	-	-
947780.2	18:02:58:203	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	294	2.8	823.8	141.5	902.3	69.0	-	-0.1	0.1	1.0	00:01:15:161	-	-	-	-	-	-	-	-
947813.0	18:02:58:236	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	288	2.8	821.7	141.1	901.4	67.2	-	-0.1	0.1	1.0	00:01:15:202	-	-	-	-	-	-	-	-
947846.4	18:02:58:269	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	288	2.8	822.4	141.5	900.7	68.1	-	-0.1	0.1	1.0	00:01:15:202	-	-	-	-	-	-	-	-
947879.5	18:02:58:302	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	288	2.8	822.8	140.3	900.8	69.5	-	-0.1	0.1	1.0	00:01:15:244	-	-	-	-	-	-	-	-
947913.4	18:02:58:336	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	288	2.8	821.5	140.8	900.8	66.8	-	-0.1	0.1	1.0	00:01:15:286	-	-	-	-	-	-	-	-
947946.1	18:02:58:369	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	295	2.8	825.0	141.9	903.4	69.0	-	-0.1	0.1	1.0	00:01:15:327	-	-	-	-	-	-	-	-
947979.5	18:02:58:402	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	295	2.6	689.8	143.7	783.6	69.8	-	0.0	0.1	1.0	00:01:15:327	-	-	-	-	-	-	-	-
948012.7	18:02:58:435	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.8	643.9	148.8	731.3	70.9	-	0.0	0.1	1.0	00:01:15:369	-	-	-	-	-	-	-	-
948046.1	18:02:58:469	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.8	643.7	150.1	731.9	75.1	-	0.0	0.1	1.0	00:01:15:411	-	-	-	-	-	-	-	-
948079.2	18:02:58:502	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.8	642.8	147.9	731.4	72.9	-	0.0	0.1	1.0	00:01:15:452	-	-	-	-	-	-	-	-
948112.6	18:02:58:535	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.8	647.8	141.1	731.6	69.8	-	0.0	0.1	1.0	00:01:15:494	-	-	-	-	-	-	-	-
948145.7	18:02:58:568	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.7	644.6	143.3	737.2	66.5	-	0.0	0.2	1.0	00:01:15:536	-	-	-	-	-	-	-	-
948179.4	18:02:58:602	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.8	643.5	144.5	735.3	69.9	-	0.0	0.1	1.0	00:01:15:536	-	-	-	-	-	-	-	-
948212.5	18:02:58:635	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.8	653.1	138.9	736.7	71.5	-	0.0	0.1	1.0	00:01:15:577	-	-	-	-	-	-	-	-
948246.0	18:02:58:669	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.9	649.9	143.0	734.8	72.5	-	0.0	0.1	1.0	00:01:15:619	-	-	-	-	-	-	-	-
948278.9	18:02:58:702	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.9	645.5	144.4	735.0	70.6	-	0.0	0.1	1.0	00:01:15:661	-	-	-	-	-	-	-	-
948312.2	18:02:58:735	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	289	2.8	645.7	146.6	736.5	72.8	-	0.0	0.1	1.0	00:01:15:702	-	-	-	-	-	-	-	-
948345.5	18:02:58:768	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	296	2.8	660.6	144.5	747.4	73.4	-	0.0	0.1	1.0	00:01:15:702	-	-	-	-	-	-	-	-
948378.6	18:02:58:801	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	296	2.8	675.4	148.7	765.3	72.2	-	0.0	0.1	1.0	00:01:15:744	-	-	-	-	-	-	-	-
948412.1	18:02:58:835	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	290	2.7	679.1	149.1	768.4	72.6	-	0.0	0.1	1.0	00:01:15:785	-	-	-	-	-	-	-	-
948445.4	18:02:58:868	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	290	2.7	679.5	149.3	769.8	72.3	-	0.0	0.1	1.0	00:01:15:826	-	-	-	-	-	-	-	-
948478.5	18:02:58:901	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	290	2.8	680.1	147.5	768.7	71.0	-	0.0	0.1	1.0	00:01:15:868	-	-	-	-	-	-	-	-
948511.7	18:02:58:934	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	290	2.8	679.1	146.6	769.2	70.8	-	0.0	0.1	1.0	00:01:15:868	-	-	-	-	-	-	-	-
948545.3	18:02:58:968	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	297	2.7	682.6	149.1	773.1	73.7	-	0.0	0.1	1.0	00:01:15:910	-	-	-	-	-	-	-	-
948578.9	18:02:59:002	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	297	2.7	679.0	143.3	769.5	66.3	-	0.0	0.2	1.0	00:01:15:951	-	-	-	-	-	-	-	-
948612.0	18:02:59:035	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	297	2.7	680.3	148.2	771.9	73.4	-	0.0	0.1	1.0	00:01:15:993	-	-	-	-	-	-	-	-
948644.9	18:02:59:068	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	297	2.8	701.3	150.5	790.2	75.4	-	0.0	0.1	1.0	00:01:16:035	-	-	-	-	-	-	-	-
948678.4	18:02:59:101	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	291	2.8	701.9	149.0	790.1	72.2	-	0.0	0.1	1.0	00:01:16:035	-	-	-	-	-	-	-	-
948711.3	18:02:59:134	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	291	2.8	703.5	148.1	789.9	74.0	-	0.0	0.1	1.0	00:01:16:076	-	-	-	-	-	-	-	-
948744.7	18:02:59:167	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	291	2.8	702.0	150.0	791.2	75.5	-	0.0	0.1	1.0	00:01:16:118	-	-	-	-	-	-	-	-
948778.2	18:02:59:201	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	291	2.8	702.1	148.7	790.1	73.9	-	0.0	0.1	1.0	00:01:16:160	-	-	-	-	-	-	-	-
948811.4	18:02:59:234	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	291	2.8	702.9	148.5	793.0	73.6	-	0.0	0.1	1.0	00:01:16:160	-	-	-	-	-	-	-	-
948844.8	18:02:59:267	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	291	2.8	702.7	148.2	790.9	73.1	-	0.0	0.1	1.0	00:01:16:201	-	-	-	-	-	-	-	-
948877.7	18:02:59:300	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	291	2.8	703.6	148.0	791.4	72.3	-	0.0	0.1	1.0	00:01:16:243	-	-	-	-	-	-	-	-
948911.5	18:02:59:334	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	298	2.8	701.1	149.7	789.4	76.1	-	0.0	0.1	1.0	00:01:16:285	-	-	-	-	-	-	-	-
948944.6	18:02:59:367	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	298	2.7	729.0	151.5	815.5	74.1	-	0.0	0.1	1.0	00:01:16:326	-	-	-	-	-	-	-	-
948978.1	18:02:59:401	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	292	2.7	734.3	150.6	818.4	75.1	-	0.0	0.1	1.0	00:01:16:368	-	-	-	-	-	-	-	-
949011.0	18:02:59:434	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	292	2.7	731.7	148.3	818.5	74.0	-	0.0	0.1	1.0	00:01:16:410	-	-	-	-	-	-	-	-
949044.7	18:02:59:467	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	292	2.7	734.9	149.7	820.1	73.4	-	0.0	0.1	1.0	00:01:16:410	-	-	-	-	-	-	-	-
949077.7	18:02:59:500	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	292	2.7	736.1	149.7	821.9	76.5	-	0.0	0.1	1.0	00:01:16:451	-	-	-	-	-	-	-	-
949110.7	18:02:59:533	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	299	2.8	741.8	147.5	826.3	71.9	-	0.0	0.1	1.0	00:01:16:493	-	-	-	-	-	-	-	-
949144.1	18:02:59:567	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	299	2.7	759.8	152.2	841.4	79.3	-	0.0	0.1	1.0	00:01:16:493	-	-	-	-	-	-	-	-
949177.5	18:02:59:600	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	293	2.6	759.5	150.5	844.0	76.5	-	0.0	0.1	1.0	00:01:16:535	-	-	-	-	-	-	-	-
949210.7	18:02:59:633	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	293	2.8	757.7	148.4	842.6	74.0	-	0.0	0.1	1.0	00:01:16:576	-	-	-	-	-	-	-	-
949243.8	18:02:59:667	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	293	2.8	759.2	147.1	842.2	72.1	-	0.0	0.1	1.0	00:01:16:618	-	-	-	-	-	-	-	-
949277.1	18:02:59:700	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	300	2.8	752.6	145.5	837.3	70.3	-	0.0	0.1	1.0	00:01:16:660	-	-	-	-	-	-	-	-
949310.4	18:02:59:733	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	300	2.8	744.8	144.6	830.0	68.2	-	0.0	0.1	1.0	00:01:16:701	-	-	-	-	-	-	-	-
949343.6	18:02:59:766	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	294	2.8	743.1	145.8	829.2	69.0	-	0.0	0.1	1.0	00:01:16:701	-	-	-	-	-	-	-	-
949377.2	18:02:59:800	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	294	2.8	745.3	145.1	829.7	71.1	-	0.0	0.1	1.0	00:01:16:743	-	-	-	-	-	-	-	-
949410.7	18:02:59:833	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	294	2.8	746.3	145.5	831.0	70.7	-	0.0	0.1	1.0	00:01:16:785	-	-	-	-	-	-	-	-
949444.0	18:02:59:867	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	301	2.8	747.6	146.3	833.6	68.8	-	0.0	0.1	1.0	00:01:16:826	-	-	-	-	-	-	-	-
949476.8	18:02:59:899	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	301	2.8	771.9	147.6	854.6	72.5	-	-0.1	0.1	1.0	00:01:16:826	-	-	-	-	-	-	-	-
949510.5	18:02:59:933	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	295	2.8	770.9	148.1	854.7	71.8	-	-0.1	0.1	1.0	00:01:16:868	-	-	-	-	-	-	-	-
949543.4	18:02:59:966	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	295	2.8	771.8	148.1	854.3	72.4	-	-0.1	0.1	1.0	00:01:16:910	-	-	-	-	-	-	-	-
949577.0	18:03:00:000	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	295	2.8	770.0	149.9	852.6	75.6	-	0.0	0.1	1.0	00:01:16:951	-	-	-	-	-	-	-	-
949610.1	18:03:00:033	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	295	2.8	770.1	146.9	854.3	70.5	-	-0.1	0.1	1.0	00:01:16:951	-	-	-	-	-	-	-	-
949643.7	18:03:00:066	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	302	2.8	771.2	147.6	855.4	71.0	-	-0.1	0.1	1.0	00:01:16:993	-	-	-	-	-	-	-	-
949676.4	18:03:00:099	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	302	2.8	803.2	153.7	881.4	79.3	-	-0.1	0.1	1.0	00:01:17:035	-	-	-	-	-	-	-	-
949709.9	18:03:00:133	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	296	2.9	804.8	155.2	881.8	79.9	-	-0.1	0.1	1.0	00:01:17:076	-	-	-	-	-	-	-	-
949743.2	18:03:00:166	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	296	2.8	805.7	153.1	882.0	77.9	-	-0.1	0.1	1.0	00:01:17:118	-	-	-	-	-	-	-	-
949776.4	18:03:00:199	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	296	2.8	805.5	149.6	883.1	74.2	-	-0.1	0.1	1.0	00:01:17:160	-	-	-	-	-	-	-	-
949809.8	18:03:00:233	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Visual Intake	296	2.8	804.1	149.8	883.9	74.9	-	-0.1	0.1	1.0	00:01:17:201	-	-	-	-	-	-	-	-
949843.3	18:03:00:266	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	303	2.8	806.8	150.3	884.8	76.6	-	-0.1	0.1	1.0	00:01:17:201	-	-	-	-	-	-	-	-
949876.4	18:03:00:299	Trial001	Participant 1-4-recording.avi	50430.0	106115.6	Participant 1 (3)	Cyan	99.7	Eye	Saccade	303	2.8	822.5	153.2	900.6	78.8	-	-0.1	0.1	1.0	00:01:17:243	-	-	-	-	-	-	-	-
