RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
245566.1	18:02:20:368	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	135	2.6	438.1	266.4	538.2	157.3	-	0.2	0.1	1.0	00:00:37:338	-	-	-	-	-	-	-	-
245599.8	18:02:20:402	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	136	2.6	441.6	266.8	541.4	159.4	-	0.2	0.1	1.0	00:00:37:380	-	-	-	-	-	-	-	-
245632.2	18:02:20:434	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	136	2.6	472.7	269.9	575.5	163.9	-	0.1	0.1	1.0	00:00:37:422	-	-	-	-	-	-	-	-
245665.5	18:02:20:468	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	136	2.6	470.9	269.3	574.3	164.0	-	0.1	0.1	1.0	00:00:37:422	-	-	-	-	-	-	-	-
245699.3	18:02:20:501	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	136	2.6	469.7	267.3	572.9	159.7	-	0.1	0.1	1.0	00:00:37:505	-	-	-	-	-	-	-	-
245732.8	18:02:20:535	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	136	2.6	470.1	268.1	573.0	161.7	-	0.1	0.1	1.0	00:00:37:505	-	-	-	-	-	-	-	-
245765.4	18:02:20:568	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	136	2.6	469.0	268.7	572.0	160.7	-	0.1	0.1	1.0	00:00:37:505	-	-	-	-	-	-	-	-
245798.6	18:02:20:601	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	137	2.6	469.3	267.0	572.2	160.1	-	0.1	0.1	1.0	00:00:37:547	-	-	-	-	-	-	-	-
245832.1	18:02:20:634	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	137	2.6	497.9	270.0	603.8	167.2	-	0.1	0.1	1.0	00:00:37:588	-	-	-	-	-	-	-	-
245865.4	18:02:20:668	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	137	2.6	494.2	267.5	600.8	161.2	-	0.1	0.1	1.0	00:00:37:630	-	-	-	-	-	-	-	-
245898.9	18:02:20:701	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	137	2.6	494.6	268.1	601.2	162.9	-	0.1	0.1	1.0	00:00:37:672	-	-	-	-	-	-	-	-
245933.4	18:02:20:736	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	137	2.6	495.2	265.7	600.6	160.2	-	0.1	0.1	1.0	00:00:37:713	-	-	-	-	-	-	-	-
245965.0	18:02:20:767	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	137	2.6	494.3	265.7	599.6	160.1	-	0.1	0.1	1.0	00:00:37:755	-	-	-	-	-	-	-	-
245998.5	18:02:20:801	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	138	2.6	494.8	265.4	600.0	160.1	-	0.1	0.1	1.0	00:00:37:755	-	-	-	-	-	-	-	-
246032.0	18:02:20:834	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	138	2.6	486.4	266.2	589.8	159.9	-	0.1	0.1	1.0	00:00:37:797	-	-	-	-	-	-	-	-
246065.2	18:02:20:867	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	138	2.6	487.1	266.0	590.5	158.8	-	0.1	0.1	1.0	00:00:37:838	-	-	-	-	-	-	-	-
246098.1	18:02:20:900	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	138	2.5	487.7	268.2	589.9	164.2	-	0.1	0.1	1.0	00:00:37:880	-	-	-	-	-	-	-	-
246131.4	18:02:20:934	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	139	2.4	499.7	269.0	601.6	164.1	-	0.1	0.1	1.0	00:00:37:922	-	-	-	-	-	-	-	-
246164.6	18:02:20:967	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	139	2.5	542.0	269.8	647.7	169.4	-	0.1	0.1	1.0	00:00:37:963	-	-	-	-	-	-	-	-
246197.9	18:02:21:000	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	139	2.5	542.5	270.2	648.6	169.2	-	0.1	0.1	1.0	00:00:37:963	-	-	-	-	-	-	-	-
246231.8	18:02:21:034	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	139	2.5	541.8	268.7	647.1	167.7	-	0.1	0.1	1.0	00:00:38:005	-	-	-	-	-	-	-	-
246264.9	18:02:21:067	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	139	2.5	541.0	268.2	647.5	165.3	-	0.1	0.1	1.0	00:00:38:047	-	-	-	-	-	-	-	-
246298.3	18:02:21:100	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	140	2.5	540.5	267.6	647.8	166.8	-	0.1	0.1	1.0	00:00:38:088	-	-	-	-	-	-	-	-
246331.0	18:02:21:133	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	140	2.5	517.2	269.2	621.8	164.9	-	0.1	0.1	1.0	00:00:38:088	-	-	-	-	-	-	-	-
246364.5	18:02:21:167	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	140	2.5	519.8	267.1	625.8	163.7	-	0.1	0.1	1.0	00:00:38:130	-	-	-	-	-	-	-	-
246397.9	18:02:21:200	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	140	2.5	518.3	264.4	624.3	161.1	-	0.1	0.1	1.0	00:00:38:172	-	-	-	-	-	-	-	-
246431.2	18:02:21:233	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	140	2.5	517.7	263.3	625.2	160.0	-	0.1	0.1	1.0	00:00:38:213	-	-	-	-	-	-	-	-
246464.0	18:02:21:266	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	141	2.3	469.2	269.3	570.3	161.3	-	0.1	0.1	1.0	00:00:38:255	-	-	-	-	-	-	-	-
246497.5	18:02:21:300	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	141	2.0	334.8	290.9	405.7	177.7	-	0.3	0.1	1.0	00:00:38:255	-	-	-	-	-	-	-	-
246530.9	18:02:21:333	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	141	2.5	347.0	287.2	435.2	170.3	-	0.2	0.1	1.0	00:00:38:297	-	-	-	-	-	-	-	-
246563.9	18:02:21:366	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	141	2.5	345.3	284.8	434.4	167.7	-	0.2	0.1	1.0	00:00:38:338	-	-	-	-	-	-	-	-
246597.2	18:02:21:399	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	141	2.5	344.0	283.1	433.8	166.2	-	0.2	0.1	1.0	00:00:38:338	-	-	-	-	-	-	-	-
246630.4	18:02:21:433	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	141	2.5	342.6	282.5	431.2	165.0	-	0.2	0.1	1.0	00:00:38:380	-	-	-	-	-	-	-	-
246663.7	18:02:21:466	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	141	2.5	342.4	280.7	431.2	163.4	-	0.2	0.1	1.0	00:00:38:422	-	-	-	-	-	-	-	-
246697.5	18:02:21:500	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	142	2.5	343.0	280.3	430.5	165.4	-	0.2	0.1	1.0	00:00:38:463	-	-	-	-	-	-	-	-
246730.3	18:02:21:532	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	142	2.5	392.7	279.7	486.2	168.2	-	0.2	0.1	1.0	00:00:38:505	-	-	-	-	-	-	-	-
246763.5	18:02:21:566	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	142	2.5	387.8	277.8	481.4	166.3	-	0.2	0.1	1.0	00:00:38:547	-	-	-	-	-	-	-	-
246796.8	18:02:21:599	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	142	2.6	388.5	276.1	483.6	162.6	-	0.2	0.1	1.0	00:00:38:588	-	-	-	-	-	-	-	-
246830.1	18:02:21:632	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	142	2.5	386.3	276.8	480.9	164.7	-	0.2	0.1	1.0	00:00:38:588	-	-	-	-	-	-	-	-
246863.7	18:02:21:666	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	142	2.6	387.8	274.6	482.2	160.1	-	0.2	0.1	1.0	00:00:38:630	-	-	-	-	-	-	-	-
246897.0	18:02:21:699	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	142	2.6	385.9	274.9	480.4	161.9	-	0.2	0.1	1.0	00:00:38:672	-	-	-	-	-	-	-	-
246930.0	18:02:21:732	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	143	2.6	389.7	275.8	483.3	163.3	-	0.2	0.1	1.0	00:00:38:713	-	-	-	-	-	-	-	-
246963.2	18:02:21:765	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	143	2.6	400.0	277.0	494.8	165.5	-	0.2	0.1	1.0	00:00:38:755	-	-	-	-	-	-	-	-
246996.6	18:02:21:799	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	143	2.6	400.7	277.5	495.4	166.6	-	0.2	0.1	1.0	00:00:38:797	-	-	-	-	-	-	-	-
247030.4	18:02:21:833	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	143	2.6	401.2	277.8	495.1	167.0	-	0.2	0.1	1.0	00:00:38:797	-	-	-	-	-	-	-	-
247063.0	18:02:21:865	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	143	2.6	400.7	276.6	492.3	164.5	-	0.2	0.1	1.0	00:00:38:838	-	-	-	-	-	-	-	-
247096.4	18:02:21:899	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	144	2.6	401.5	276.5	494.4	164.5	-	0.2	0.1	1.0	00:00:38:880	-	-	-	-	-	-	-	-
247129.6	18:02:21:932	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	144	2.6	450.4	277.6	545.2	171.5	-	0.2	0.1	1.0	00:00:38:922	-	-	-	-	-	-	-	-
247163.4	18:02:21:966	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	144	2.5	451.5	278.5	547.0	171.1	-	0.2	0.1	1.0	00:00:38:963	-	-	-	-	-	-	-	-
247196.3	18:02:21:998	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	144	2.5	452.7	277.5	547.4	170.9	-	0.2	0.1	1.0	00:00:38:963	-	-	-	-	-	-	-	-
247229.6	18:02:22:032	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	144	2.6	453.1	275.6	547.8	168.4	-	0.2	0.1	1.0	00:00:39:005	-	-	-	-	-	-	-	-
247262.9	18:02:22:065	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	144	2.6	452.4	274.1	548.8	166.9	-	0.2	0.1	1.0	00:00:39:047	-	-	-	-	-	-	-	-
247295.9	18:02:22:098	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	144	2.6	452.0	272.4	549.1	164.5	-	0.2	0.1	1.0	00:00:39:088	-	-	-	-	-	-	-	-
247329.3	18:02:22:132	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	144	2.6	451.3	272.5	546.4	164.8	-	0.2	0.1	1.0	00:00:39:088	-	-	-	-	-	-	-	-
247362.7	18:02:22:165	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	145	2.5	451.8	272.1	547.9	164.8	-	0.2	0.1	1.0	00:00:39:130	-	-	-	-	-	-	-	-
247395.8	18:02:22:198	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	145	2.6	495.9	274.9	596.6	171.9	-	0.1	0.1	1.0	00:00:39:172	-	-	-	-	-	-	-	-
247429.1	18:02:22:231	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	145	2.6	494.0	274.1	594.4	170.2	-	0.1	0.1	1.0	00:00:39:172	-	-	-	-	-	-	-	-
247462.3	18:02:22:264	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	145	2.6	493.3	273.1	594.0	168.8	-	0.1	0.1	1.0	00:00:39:255	-	-	-	-	-	-	-	-
247496.2	18:02:22:298	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	145	2.6	492.9	273.5	593.2	169.5	-	0.1	0.1	1.0	00:00:39:255	-	-	-	-	-	-	-	-
247529.7	18:02:22:332	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	145	2.6	492.8	273.0	593.5	169.1	-	0.1	0.1	1.0	00:00:39:297	-	-	-	-	-	-	-	-
247562.4	18:02:22:365	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	146	2.6	492.5	271.9	593.3	167.4	-	0.1	0.1	1.0	00:00:39:338	-	-	-	-	-	-	-	-
247595.4	18:02:22:398	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	146	2.5	529.7	276.0	632.3	176.3	-	0.1	0.1	1.0	00:00:39:380	-	-	-	-	-	-	-	-
247628.8	18:02:22:431	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	146	2.5	527.6	273.9	630.7	172.9	-	0.1	0.1	1.0	00:00:39:422	-	-	-	-	-	-	-	-
247662.1	18:02:22:464	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	146	2.5	528.4	273.2	631.8	173.1	-	0.1	0.1	1.0	00:00:39:422	-	-	-	-	-	-	-	-
247695.3	18:02:22:497	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	146	2.5	527.3	272.9	630.9	171.3	-	0.1	0.1	1.0	00:00:39:463	-	-	-	-	-	-	-	-
247729.1	18:02:22:531	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	146	2.5	526.8	271.8	630.2	172.1	-	0.1	0.1	1.0	00:00:39:505	-	-	-	-	-	-	-	-
247761.9	18:02:22:564	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	146	2.5	526.9	270.8	631.2	170.7	-	0.1	0.1	1.0	00:00:39:547	-	-	-	-	-	-	-	-
247795.3	18:02:22:597	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	146	2.5	526.8	271.2	630.3	171.9	-	0.1	0.1	1.0	00:00:39:588	-	-	-	-	-	-	-	-
247829.3	18:02:22:631	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	147	2.5	526.4	272.8	630.2	173.2	-	0.1	0.1	1.0	00:00:39:630	-	-	-	-	-	-	-	-
247861.9	18:02:22:664	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	147	2.5	544.4	273.9	647.9	175.6	-	0.1	0.1	1.0	00:00:39:630	-	-	-	-	-	-	-	-
247895.5	18:02:22:698	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	147	2.5	563.3	274.3	669.7	179.0	-	0.1	0.1	1.0	00:00:39:672	-	-	-	-	-	-	-	-
247928.9	18:02:22:731	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	147	2.5	565.3	272.8	672.3	177.0	-	0.1	0.1	1.0	00:00:39:713	-	-	-	-	-	-	-	-
247961.5	18:02:22:764	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	147	2.5	563.7	274.0	671.8	177.6	-	0.1	0.1	1.0	00:00:39:755	-	-	-	-	-	-	-	-
247994.8	18:02:22:797	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	148	2.5	563.5	272.2	671.3	175.9	-	0.1	0.1	1.0	00:00:39:755	-	-	-	-	-	-	-	-
248028.3	18:02:22:830	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	148	2.4	408.3	286.5	501.8	178.6	-	0.2	0.1	1.0	00:00:39:797	-	-	-	-	-	-	-	-
248061.4	18:02:22:864	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	148	2.5	377.3	287.2	463.9	178.6	-	0.2	0.1	1.0	00:00:39:838	-	-	-	-	-	-	-	-
248094.5	18:02:22:897	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	148	2.6	372.3	285.0	462.6	174.3	-	0.2	0.1	1.0	00:00:39:880	-	-	-	-	-	-	-	-
248128.2	18:02:22:930	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	148	2.6	371.3	282.8	460.1	171.1	-	0.2	0.1	1.0	00:00:39:880	-	-	-	-	-	-	-	-
248161.3	18:02:22:963	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	148	2.6	371.8	281.5	462.4	171.4	-	0.2	0.1	1.0	00:00:39:963	-	-	-	-	-	-	-	-
248194.9	18:02:22:997	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	149	2.5	376.6	280.6	465.1	170.7	-	0.2	0.1	1.0	00:00:40:005	-	-	-	-	-	-	-	-
248227.7	18:02:23:030	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	149	2.6	410.7	285.7	506.0	180.8	-	0.2	0.1	1.0	00:00:40:005	-	-	-	-	-	-	-	-
248261.1	18:02:23:063	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	149	2.6	410.0	283.7	505.7	177.6	-	0.2	0.1	1.0	00:00:40:005	-	-	-	-	-	-	-	-
248294.2	18:02:23:096	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	149	2.6	409.1	283.8	503.3	177.1	-	0.2	0.1	1.0	00:00:40:088	-	-	-	-	-	-	-	-
248328.4	18:02:23:131	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	149	2.6	408.4	281.9	502.4	175.8	-	0.2	0.1	1.0	00:00:40:088	-	-	-	-	-	-	-	-
248360.9	18:02:23:163	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	149	2.6	408.8	281.7	503.7	176.3	-	0.2	0.1	1.0	00:00:40:130	-	-	-	-	-	-	-	-
248395.8	18:02:23:198	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	149	2.6	409.3	281.4	504.1	175.4	-	0.2	0.1	1.0	00:00:40:172	-	-	-	-	-	-	-	-
248427.8	18:02:23:230	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	150	2.6	411.2	283.1	506.9	177.5	-	0.2	0.1	1.0	00:00:40:213	-	-	-	-	-	-	-	-
248461.3	18:02:23:264	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	150	2.6	408.8	282.1	502.7	176.0	-	0.2	0.1	1.0	00:00:40:255	-	-	-	-	-	-	-	-
248494.3	18:02:23:297	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	150	2.5	446.1	284.8	541.8	182.6	-	0.2	0.1	1.0	00:00:40:255	-	-	-	-	-	-	-	-
248527.6	18:02:23:330	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	150	2.6	453.9	284.5	553.2	181.3	-	0.1	0.1	1.0	00:00:40:297	-	-	-	-	-	-	-	-
248560.5	18:02:23:363	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	150	2.6	453.7	284.6	554.0	183.0	-	0.1	0.1	1.0	00:00:40:338	-	-	-	-	-	-	-	-
248593.8	18:02:23:396	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	150	2.5	454.5	283.5	553.9	179.9	-	0.1	0.1	1.0	00:00:40:380	-	-	-	-	-	-	-	-
248627.0	18:02:23:429	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	150	2.5	454.4	283.8	554.0	181.5	-	0.1	0.1	1.0	00:00:40:422	-	-	-	-	-	-	-	-
248660.7	18:02:23:463	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	151	2.6	454.5	283.2	554.9	180.9	-	0.1	0.1	1.0	00:00:40:463	-	-	-	-	-	-	-	-
248693.6	18:02:23:496	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	151	2.4	492.7	286.0	592.4	188.2	-	0.1	0.1	1.0	00:00:40:463	-	-	-	-	-	-	-	-
248727.7	18:02:23:530	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	151	2.6	516.4	284.9	620.7	185.6	-	0.1	0.1	1.0	00:00:40:505	-	-	-	-	-	-	-	-
248760.5	18:02:23:563	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	151	2.5	517.4	285.9	621.4	188.5	-	0.1	0.1	1.0	00:00:40:547	-	-	-	-	-	-	-	-
248793.3	18:02:23:596	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	151	2.6	519.8	285.3	625.4	186.9	-	0.1	0.1	1.0	00:00:40:588	-	-	-	-	-	-	-	-
248826.7	18:02:23:629	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	151	2.6	517.8	284.6	622.5	186.5	-	0.1	0.1	1.0	00:00:40:588	-	-	-	-	-	-	-	-
248859.9	18:02:23:662	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	151	2.5	518.1	284.3	624.0	184.9	-	0.1	0.1	1.0	00:00:40:630	-	-	-	-	-	-	-	-
248893.7	18:02:23:696	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	152	2.6	518.2	282.4	625.7	184.1	-	0.1	0.1	1.0	00:00:40:672	-	-	-	-	-	-	-	-
248926.5	18:02:23:729	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Saccade	152	2.5	551.6	283.8	660.0	187.4	-	0.1	0.1	1.0	00:00:40:713	-	-	-	-	-	-	-	-
248959.9	18:02:23:762	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	152	2.6	562.4	283.7	675.0	187.1	-	0.0	0.1	1.0	00:00:40:713	-	-	-	-	-	-	-	-
248993.3	18:02:23:796	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	152	2.5	562.1	283.8	675.0	187.9	-	0.0	0.1	1.0	00:00:40:755	-	-	-	-	-	-	-	-
249026.8	18:02:23:829	Trial001	Zak-2-recording.avi	23526.0	82999.0	Zak (1)	CornflowerBlue	97.6	Eye	Visual Intake	152	2.5	562.4	283.4	677.2	187.2	-	0.0	0.1	1.0	00:00:40:838	-	-	-	-	-	-	-	-
